Nombre,ID,BDI,Sector,Clase,Subclase,Subclase2,Subclase3,Subclase4,Subclase5
Porcentaje de la población emigrante internacional por cambio u oferta de trabajo,6207139350,BISE,Demografía y Sociedad,Población,Porcentaje de la población emigrante internacional por cambio u oferta de trabajo,,,,
Porcentaje de la población emigrante internacional por buscar trabajo,6207139351,BISE,Demografía y Sociedad,Población,Porcentaje de la población emigrante internacional por buscar trabajo,,,,
Población de 5 años y más hablante de lengua indígena,1005000039,BISE,Demografía y Sociedad,Población,Población de 5 años y más hablante de lengua indígena,,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Tojolabal,6200240304,BISE,Demografía y Sociedad,Población,Tasa de monolingüismo de la población de 5 años y más hablante de Tojolabal,,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Maya,6200240316,BISE,Demografía y Sociedad,Población,Tasa de monolingüismo de la población de 5 años y más hablante de Maya,,,,
Población de 5 años y más hablante de Tzeltal  (Tseltal),6200240318,BISE,Demografía y Sociedad,Población,Población de 5 años y más hablante de Tzeltal  (Tseltal),,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Mazateco,6200240319,BISE,Demografía y Sociedad,Población,Tasa de monolingüismo de la población de 5 años y más hablante de Mazateco,,,,
Población de 5 años y más hablante de Lenguas chinantecas,6200240320,BISE,Demografía y Sociedad,Población,Población de 5 años y más hablante de Lenguas chinantecas,,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Náhuatl,6200240325,BISE,Demografía y Sociedad,Población,Tasa de monolingüismo de la población de 5 años y más hablante de Náhuatl,,,,
Población de 5 años y más hablante de Lenguas zapotecas,6200240326,BISE,Demografía y Sociedad,Población,Población de 5 años y más hablante de Lenguas zapotecas,,,,
Población de 5 años y más hablante de Maya,6200240331,BISE,Demografía y Sociedad,Población,Población de 5 años y más hablante de Maya,,,,
Población de 5 años y más hablante de Otomí,6200240332,BISE,Demografía y Sociedad,Población,Población de 5 años y más hablante de Otomí,,,,
Población de 5 años y más hablante de Tojolabal,6200240334,BISE,Demografía y Sociedad,Población,Población de 5 años y más hablante de Tojolabal,,,,
Población de 5 años y más hablante de Mixe,6200240345,BISE,Demografía y Sociedad,Población,Población de 5 años y más hablante de Mixe,,,,
Población de 5 años y más hablante de Mazahua,6200240361,BISE,Demografía y Sociedad,Población,Población de 5 años y más hablante de Mazahua,,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Chatino,6200240364,BISE,Demografía y Sociedad,Población,Tasa de monolingüismo de la población de 5 años y más hablante de Chatino,,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas mixtecas,6200240366,BISE,Demografía y Sociedad,Población,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas mixtecas,,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Tzotzil (Tsotsil),6200240381,BISE,Demografía y Sociedad,Población,Tasa de monolingüismo de la población de 5 años y más hablante de Tzotzil (Tsotsil),,,,
Población de 5 años y más hablante de Lenguas mixtecas,6200240386,BISE,Demografía y Sociedad,Población,Población de 5 años y más hablante de Lenguas mixtecas,,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Chol (Ch''ol),6200240397,BISE,Demografía y Sociedad,Población,Tasa de monolingüismo de la población de 5 años y más hablante de Chol (Ch''ol),,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Totonaca (Totonaco),6200240398,BISE,Demografía y Sociedad,Población,Tasa de monolingüismo de la población de 5 años y más hablante de Totonaca (Totonaco),,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Huasteco,6200240413,BISE,Demografía y Sociedad,Población,Tasa de monolingüismo de la población de 5 años y más hablante de Huasteco,,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Mixe,6200240424,BISE,Demografía y Sociedad,Población,Tasa de monolingüismo de la población de 5 años y más hablante de Mixe,,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Otomí,6200240428,BISE,Demografía y Sociedad,Población,Tasa de monolingüismo de la población de 5 años y más hablante de Otomí,,,,
Población de 5 años y más hablante de Purépecha (Tarasco),6200240431,BISE,Demografía y Sociedad,Población,Población de 5 años y más hablante de Purépecha (Tarasco),,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Zoque,6200240432,BISE,Demografía y Sociedad,Población,Tasa de monolingüismo de la población de 5 años y más hablante de Zoque,,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas zapotecas,6200240433,BISE,Demografía y Sociedad,Población,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas zapotecas,,,,
Población de 5 años y más hablante de Chatino,6200240434,BISE,Demografía y Sociedad,Población,Población de 5 años y más hablante de Chatino,,,,
Tasa de monolingüismo de la población de 5 años y más hablante de lengua indígena,6200240449,BISE,Demografía y Sociedad,Población,Tasa de monolingüismo de la población de 5 años y más hablante de lengua indígena,,,,
Población de 5 años y más hablante de Tarahumara,6200240451,BISE,Demografía y Sociedad,Población,Población de 5 años y más hablante de Tarahumara,,,,
Población de 5 años y más hablante de Chol (Ch''ol),6200240452,BISE,Demografía y Sociedad,Población,Población de 5 años y más hablante de Chol (Ch''ol),,,,
Población de 5 años y más hablante de Totonaca (Totonaco),6200240453,BISE,Demografía y Sociedad,Población,Población de 5 años y más hablante de Totonaca (Totonaco),,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Mazahua,6200240454,BISE,Demografía y Sociedad,Población,Tasa de monolingüismo de la población de 5 años y más hablante de Mazahua,,,,
Población de 5 años y más hablante de Tlapaneco,6200240466,BISE,Demografía y Sociedad,Población,Población de 5 años y más hablante de Tlapaneco,,,,
Población de 5 años y más hablante de Huasteco,6200240480,BISE,Demografía y Sociedad,Población,Población de 5 años y más hablante de Huasteco,,,,
Población de 5 años y más hablante de Tzotzil (Tsotsil),6200240481,BISE,Demografía y Sociedad,Población,Población de 5 años y más hablante de Tzotzil (Tsotsil),,,,
Porcentaje de la población de 5 años y más hablante de lengua indígena,6200240493,BISE,Demografía y Sociedad,Población,Porcentaje de la población de 5 años y más hablante de lengua indígena,,,,
Población de 5 años y más hablante de Náhuatl,6200240496,BISE,Demografía y Sociedad,Población,Población de 5 años y más hablante de Náhuatl,,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Tarahumara,6200240509,BISE,Demografía y Sociedad,Población,Tasa de monolingüismo de la población de 5 años y más hablante de Tarahumara,,,,
Población de 5 años y más hablante de Zoque,6200240521,BISE,Demografía y Sociedad,Población,Población de 5 años y más hablante de Zoque,,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Purépecha (Tarasco),6200240522,BISE,Demografía y Sociedad,Población,Tasa de monolingüismo de la población de 5 años y más hablante de Purépecha (Tarasco),,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Resto de lenguas,6200240534,BISE,Demografía y Sociedad,Población,Tasa de monolingüismo de la población de 5 años y más hablante de Resto de lenguas,,,,
Población de 5 años y más hablante de Mazateco,6200240535,BISE,Demografía y Sociedad,Población,Población de 5 años y más hablante de Mazateco,,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Tlapaneco,6200240536,BISE,Demografía y Sociedad,Población,Tasa de monolingüismo de la población de 5 años y más hablante de Tlapaneco,,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Tzeltal (Tseltal),6200240537,BISE,Demografía y Sociedad,Población,Tasa de monolingüismo de la población de 5 años y más hablante de Tzeltal (Tseltal),,,,
Población de 5 años y más hablante del Resto de lenguas,6200240538,BISE,Demografía y Sociedad,Población,Población de 5 años y más hablante del Resto de lenguas,,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas chinantecas,6200240539,BISE,Demografía y Sociedad,Población,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas chinantecas,,,,
Porcentaje de población de 3 años y más hablante de lengua indígena,6207019034,BISE,Demografía y Sociedad,Población,Porcentaje de población de 3 años y más hablante de lengua indígena,,,,
Porcentaje de población de 3 años y más hablante de lengua indígena que no habla español,6207019058,BISE,Demografía y Sociedad,Población,Porcentaje de población de 3 años y más hablante de lengua indígena que no habla español,,,,
Población de 5 años y más con religión no especificada,6200205256,BISE,Demografía y Sociedad,Población,Población de 5 años y más con religión no especificada,,,,
Población de 5 años y más católica,6200205257,BISE,Demografía y Sociedad,Población,Población de 5 años y más católica,,,,
Población de 5 años y más con religión distinta de católica,6200205273,BISE,Demografía y Sociedad,Población,Población de 5 años y más con religión distinta de católica,,,,
Población de 5 años y más sin religión,6200205289,BISE,Demografía y Sociedad,Población,Población de 5 años y más sin religión,,,,
Población católica,6200240301,BISE,Demografía y Sociedad,Población,Población católica,,,,
Porcentaje de la población que profesa la religión católica,6200240305,BISE,Demografía y Sociedad,Población,Porcentaje de la población que profesa la religión católica,,,,
Porcentaje de la población que profesa la religión bíblica diferente de evangélica,6200240313,BISE,Demografía y Sociedad,Población,Porcentaje de la población que profesa la religión bíblica diferente de evangélica,,,,
Porcentaje de la población que profesa otras religiones,6200240346,BISE,Demografía y Sociedad,Población,Porcentaje de la población que profesa otras religiones,,,,
Población no católica,6200240497,BISE,Demografía y Sociedad,Población,Población no católica,,,,
Porcentaje de la población que profesa la religión protestante y evangélica,6200240499,BISE,Demografía y Sociedad,Población,Porcentaje de la población que profesa la religión protestante y evangélica,,,,
Defunciones registradas,1002000030,BISE,Demografía y Sociedad,Mortalidad,Defunciones registradas,,,,
Defunciones registradas. Hombres,1002000031,BISE,Demografía y Sociedad,Mortalidad,Defunciones registradas. Hombres,,,,
Defunciones registradas. Mujeres,1002000032,BISE,Demografía y Sociedad,Mortalidad,Defunciones registradas. Mujeres,,,,
Defunciones registradas. Sexo no especificado,1002000033,BISE,Demografía y Sociedad,Mortalidad,Defunciones registradas. Sexo no especificado,,,,
Defunciones registradas de menores de un año,1002000034,BISE,Demografía y Sociedad,Mortalidad,Defunciones registradas de menores de un año,,,,
Defunciones registradas de menores de un año. Hombres,1002000035,BISE,Demografía y Sociedad,Mortalidad,Defunciones registradas de menores de un año. Hombres,,,,
Defunciones registradas de menores de un año. Mujeres,1002000036,BISE,Demografía y Sociedad,Mortalidad,Defunciones registradas de menores de un año. Mujeres,,,,
Defunciones registradas de menores de un año. Sexo no especificado,1002000037,BISE,Demografía y Sociedad,Mortalidad,Defunciones registradas de menores de un año. Sexo no especificado,,,,
Tasa de defunciones por homicidio por cada 100 mil habitantes,6200002200,BISE,Demografía y Sociedad,Mortalidad,Tasa de defunciones por homicidio por cada 100 mil habitantes,,,,
Suicidios registrados,6200240338,BISE,Demografía y Sociedad,Mortalidad,Suicidios registrados,,,,
Índice de sobremortalidad masculina,6200240468,BISE,Demografía y Sociedad,Mortalidad,Índice de sobremortalidad masculina,,,,
Porcentaje de defunciones registradas por suicidio con respecto al total de muertes violentas,6200240526,BISE,Demografía y Sociedad,Mortalidad,Porcentaje de defunciones registradas por suicidio con respecto al total de muertes violentas,,,,
Porcentaje de hijos fallecidos de las mujeres de 15 a 49 años,6207019023,BISE,Demografía y Sociedad,Mortalidad,Porcentaje de hijos fallecidos de las mujeres de 15 a 49 años,,,,
Defunciones registradas por homicidio. Hombres,6300000252,BISE,Demografía y Sociedad,Mortalidad,Defunciones registradas por homicidio. Hombres,,,,
"Tasa de defunciones por homicidio por cada 100 mil habitantes, mujeres",6300000258,BISE,Demografía y Sociedad,Mortalidad,"Tasa de defunciones por homicidio por cada 100 mil habitantes, mujeres",,,,
Defunciones registradas por homicidio,6300000264,BISE,Demografía y Sociedad,Mortalidad,Defunciones registradas por homicidio,,,,
"Tasa de defunciones por homicidio por cada 100 mil habitantes, hombres",6300000265,BISE,Demografía y Sociedad,Mortalidad,"Tasa de defunciones por homicidio por cada 100 mil habitantes, hombres",,,,
Defunciones registradas por homicidio. Mujeres,6300000268,BISE,Demografía y Sociedad,Mortalidad,Defunciones registradas por homicidio. Mujeres,,,,
Matrimonios,1002000038,BISE,Demografía y Sociedad,Nupcialidad,Matrimonios,,,,
Divorcios,1002000039,BISE,Demografía y Sociedad,Nupcialidad,Divorcios,,,,
Relación divorcios - matrimonios,6200240337,BISE,Demografía y Sociedad,Nupcialidad,Relación divorcios - matrimonios,,,,
Divorcios judiciales,6200240402,BISE,Demografía y Sociedad,Nupcialidad,Divorcios judiciales,,,,
Porcentaje de personas de 12 años y más solteras,6200240462,BISE,Demografía y Sociedad,Nupcialidad,Porcentaje de personas de 12 años y más solteras,,,,
Porcentaje de personas de 12 años y más casadas o unidas,6200240463,BISE,Demografía y Sociedad,Nupcialidad,Porcentaje de personas de 12 años y más casadas o unidas,,,,
Tasa bruta de nupcialidad,6200240505,BISE,Demografía y Sociedad,Nupcialidad,Tasa bruta de nupcialidad,,,,
Divorcios administrativos,6200240506,BISE,Demografía y Sociedad,Nupcialidad,Divorcios administrativos,,,,
"Porcentaje de personas de 12 años y más separadas, divorciadas o viudas",6200240508,BISE,Demografía y Sociedad,Nupcialidad,"Porcentaje de personas de 12 años y más separadas, divorciadas o viudas",,,,
Porcentaje de la población de 12 años y más viuda,6207019007,BISE,Demografía y Sociedad,Nupcialidad,Porcentaje de la población de 12 años y más viuda,,,,
Porcentaje de la población de 12 años y más casada,6207019009,BISE,Demografía y Sociedad,Nupcialidad,Porcentaje de la población de 12 años y más casada,,,,
Porcentaje de la población de 12 años y más soltera,6207019011,BISE,Demografía y Sociedad,Nupcialidad,Porcentaje de la población de 12 años y más soltera,,,,
Porcentaje de la población de 12 años y más separada,6207019012,BISE,Demografía y Sociedad,Nupcialidad,Porcentaje de la población de 12 años y más separada,,,,
Porcentaje de la población de 12 años y más divorciada,6207019016,BISE,Demografía y Sociedad,Nupcialidad,Porcentaje de la población de 12 años y más divorciada,,,,
Porcentaje de la población de 12 años y más en unión libre,6207019019,BISE,Demografía y Sociedad,Nupcialidad,Porcentaje de la población de 12 años y más en unión libre,,,,
Porcentaje de la población de 12 años y más sin especificar su situación conyugal,6207019051,BISE,Demografía y Sociedad,Nupcialidad,Porcentaje de la población de 12 años y más sin especificar su situación conyugal,,,,
Porcentaje de población inmigrante (migración reciente),3104003001,BISE,Demografía y Sociedad,Migración,Porcentaje de población inmigrante (migración reciente),,,,
Población de 5 años y más inmigrante,6200205252,BISE,Demografía y Sociedad,Migración,Población de 5 años y más inmigrante,,,,
Porcentaje de la población migrante internacional destino otro país,6200205255,BISE,Demografía y Sociedad,Migración,Porcentaje de la población migrante internacional destino otro país,,,,
Población nacida en otro país residente en México,6200205259,BISE,Demografía y Sociedad,Migración,Población nacida en otro país residente en México,,,,
Saldo neto migratorio interno de acuerdo con el lugar de residencia 5 años atrás de la población de 5 años y más,6200205262,BISE,Demografía y Sociedad,Migración,Saldo neto migratorio interno de acuerdo con el lugar de residencia 5 años atrás de la población de 5 años y más,,,,
Porcentaje de la población migrante internacional destino no especificado,6200205264,BISE,Demografía y Sociedad,Migración,Porcentaje de la población migrante internacional destino no especificado,,,,
Población nacida en otro país residente en México hombres,6200205268,BISE,Demografía y Sociedad,Migración,Población nacida en otro país residente en México hombres,,,,
Porcentaje de población nacida en otro país residente en México,6200205272,BISE,Demografía y Sociedad,Migración,Porcentaje de población nacida en otro país residente en México,,,,
Porcentaje de población masculina nacida en otro país residente en México,6200205274,BISE,Demografía y Sociedad,Migración,Porcentaje de población masculina nacida en otro país residente en México,,,,
Población de 5 años y más emigrante,6200205277,BISE,Demografía y Sociedad,Migración,Población de 5 años y más emigrante,,,,
Porcentaje de población femenina nacida en otro país residente en México,6200205282,BISE,Demografía y Sociedad,Migración,Porcentaje de población femenina nacida en otro país residente en México,,,,
Población nacida en otro país residente en México mujeres,6200205284,BISE,Demografía y Sociedad,Migración,Población nacida en otro país residente en México mujeres,,,,
Porcentaje de la población migrante internacional destino Estados Unidos de América,6200205285,BISE,Demografía y Sociedad,Migración,Porcentaje de la población migrante internacional destino Estados Unidos de América,,,,
Índice de masculinidad de la población nacida en otro país residente en México,6200205288,BISE,Demografía y Sociedad,Migración,Índice de masculinidad de la población nacida en otro país residente en México,,,,
Porcentaje de la población emigrante internacional a los Estados Unidos de América,6200240327,BISE,Demografía y Sociedad,Migración,Porcentaje de la población emigrante internacional a los Estados Unidos de América,,,,
Porcentaje de la población emigrante internacional al resto del mundo,6200240349,BISE,Demografía y Sociedad,Migración,Porcentaje de la población emigrante internacional al resto del mundo,,,,
Porcentaje de población emigrantes internacionales por causa no especificada,6200240350,BISE,Demografía y Sociedad,Migración,Porcentaje de población emigrantes internacionales por causa no especificada,,,,
Porcentaje de la población de 5 y más años residentes en la entidad cinco años antes,6200240370,BISE,Demografía y Sociedad,Migración,Porcentaje de la población de 5 y más años residentes en la entidad cinco años antes,,,,
Porcentaje de población emigrantes internacionales para buscar trabajo o trabajar,6200240373,BISE,Demografía y Sociedad,Migración,Porcentaje de población emigrantes internacionales para buscar trabajo o trabajar,,,,
Porcentaje de población emigrantes internacionales por inseguridad pública o violencia,6200240404,BISE,Demografía y Sociedad,Migración,Porcentaje de población emigrantes internacionales por inseguridad pública o violencia,,,,
Porcentaje de la población emigrante internacional a países no especificados,6200240415,BISE,Demografía y Sociedad,Migración,Porcentaje de la población emigrante internacional a países no especificados,,,,
Porcentaje de población emigrantes internacionales por regularización migratoria,6200240437,BISE,Demografía y Sociedad,Migración,Porcentaje de población emigrantes internacionales por regularización migratoria,,,,
Saldo neto migratorio de la población de 5 y más años,6200240461,BISE,Demografía y Sociedad,Migración,Saldo neto migratorio de la población de 5 y más años,,,,
Porcentaje de la población emigrante internacional a España,6200240485,BISE,Demografía y Sociedad,Migración,Porcentaje de la población emigrante internacional a España,,,,
Porcentaje de la población de 5 y más años residentes en otra entidad cinco años antes,6200240501,BISE,Demografía y Sociedad,Migración,Porcentaje de la población de 5 y más años residentes en otra entidad cinco años antes,,,,
Porcentaje de la población de 5 y más años residentes en otro país cinco años antes,6200240502,BISE,Demografía y Sociedad,Migración,Porcentaje de la población de 5 y más años residentes en otro país cinco años antes,,,,
Porcentaje de la población emigrante internacional a Canadá,6200240516,BISE,Demografía y Sociedad,Migración,Porcentaje de la población emigrante internacional a Canadá,,,,
Porcentaje de población emigrantes internacionales por estudios,6200240528,BISE,Demografía y Sociedad,Migración,Porcentaje de población emigrantes internacionales por estudios,,,,
Porcentaje de población emigrantes internacionales por otro motivo,6200240541,BISE,Demografía y Sociedad,Migración,Porcentaje de población emigrantes internacionales por otro motivo,,,,
Porcentaje de población emigrantes internacionales para reunirse con la familia,6200240543,BISE,Demografía y Sociedad,Migración,Porcentaje de población emigrantes internacionales para reunirse con la familia,,,,
Porcentaje de la población de 5 y más años migrante según causa: Trabajo,6207129643,BISE,Demografía y Sociedad,Migración,Porcentaje de la población de 5 y más años migrante según causa: Trabajo,,,,
Porcentaje de la población de 5 y más años migrante según causa: Familiar,6207129644,BISE,Demografía y Sociedad,Migración,Porcentaje de la población de 5 y más años migrante según causa: Familiar,,,,
Porcentaje de la población de 5 y más años migrante según causa: Educativa,6207129645,BISE,Demografía y Sociedad,Migración,Porcentaje de la población de 5 y más años migrante según causa: Educativa,,,,
Porcentaje de la población de 5 y más años migrante según causa: Inseguridad delictiva o violencia,6207129646,BISE,Demografía y Sociedad,Migración,Porcentaje de la población de 5 y más años migrante según causa: Inseguridad delictiva o violencia,,,,
Porcentaje de la población de 5 y más años migrante según causa: Otra causa,6207129647,BISE,Demografía y Sociedad,Migración,Porcentaje de la población de 5 y más años migrante según causa: Otra causa,,,,
Porcentaje de la población emigrante internacional por inseguridad delictiva,6207139344,BISE,Demografía y Sociedad,Migración,Porcentaje de la población emigrante internacional por inseguridad delictiva,,,,
Porcentaje de la población emigrante internacional por que se casó o se fue a vivir con su pareja,6207139345,BISE,Demografía y Sociedad,Migración,Porcentaje de la población emigrante internacional por que se casó o se fue a vivir con su pareja,,,,
Porcentaje de la población emigrante internacional por reunirse con la familia,6207139346,BISE,Demografía y Sociedad,Migración,Porcentaje de la población emigrante internacional por reunirse con la familia,,,,
Porcentaje de la población emigrante internacional por causa no especificada,6207139347,BISE,Demografía y Sociedad,Migración,Porcentaje de la población emigrante internacional por causa no especificada,,,,
Porcentaje de la población emigrante internacional por otra causa,6207139348,BISE,Demografía y Sociedad,Migración,Porcentaje de la población emigrante internacional por otra causa,,,,
Porcentaje de la población emigrante internacional por estudiar,6207139349,BISE,Demografía y Sociedad,Migración,Porcentaje de la población emigrante internacional por estudiar,,,,
Porcentaje de la población emigrante internacional por cambio u oferta de trabajo,6207139350,BISE,Demografía y Sociedad,Migración,Porcentaje de la población emigrante internacional por cambio u oferta de trabajo,,,,
Porcentaje de la población emigrante internacional por buscar trabajo,6207139351,BISE,Demografía y Sociedad,Migración,Porcentaje de la población emigrante internacional por buscar trabajo,,,,
Población de 5 años y más hablante de lengua indígena,1005000039,BISE,Demografía y Sociedad,Lengua indígena,Población de 5 años y más hablante de lengua indígena,,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Tojolabal,6200240304,BISE,Demografía y Sociedad,Lengua indígena,Tasa de monolingüismo de la población de 5 años y más hablante de Tojolabal,,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Maya,6200240316,BISE,Demografía y Sociedad,Lengua indígena,Tasa de monolingüismo de la población de 5 años y más hablante de Maya,,,,
Población de 5 años y más hablante de Tzeltal  (Tseltal),6200240318,BISE,Demografía y Sociedad,Lengua indígena,Población de 5 años y más hablante de Tzeltal  (Tseltal),,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Mazateco,6200240319,BISE,Demografía y Sociedad,Lengua indígena,Tasa de monolingüismo de la población de 5 años y más hablante de Mazateco,,,,
Población de 5 años y más hablante de Lenguas chinantecas,6200240320,BISE,Demografía y Sociedad,Lengua indígena,Población de 5 años y más hablante de Lenguas chinantecas,,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Náhuatl,6200240325,BISE,Demografía y Sociedad,Lengua indígena,Tasa de monolingüismo de la población de 5 años y más hablante de Náhuatl,,,,
Población de 5 años y más hablante de Lenguas zapotecas,6200240326,BISE,Demografía y Sociedad,Lengua indígena,Población de 5 años y más hablante de Lenguas zapotecas,,,,
Población de 5 años y más hablante de Maya,6200240331,BISE,Demografía y Sociedad,Lengua indígena,Población de 5 años y más hablante de Maya,,,,
Población de 5 años y más hablante de Otomí,6200240332,BISE,Demografía y Sociedad,Lengua indígena,Población de 5 años y más hablante de Otomí,,,,
Población de 5 años y más hablante de Tojolabal,6200240334,BISE,Demografía y Sociedad,Lengua indígena,Población de 5 años y más hablante de Tojolabal,,,,
Población de 5 años y más hablante de Mixe,6200240345,BISE,Demografía y Sociedad,Lengua indígena,Población de 5 años y más hablante de Mixe,,,,
Población de 5 años y más hablante de Mazahua,6200240361,BISE,Demografía y Sociedad,Lengua indígena,Población de 5 años y más hablante de Mazahua,,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Chatino,6200240364,BISE,Demografía y Sociedad,Lengua indígena,Tasa de monolingüismo de la población de 5 años y más hablante de Chatino,,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas mixtecas,6200240366,BISE,Demografía y Sociedad,Lengua indígena,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas mixtecas,,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Tzotzil (Tsotsil),6200240381,BISE,Demografía y Sociedad,Lengua indígena,Tasa de monolingüismo de la población de 5 años y más hablante de Tzotzil (Tsotsil),,,,
Población de 5 años y más hablante de Lenguas mixtecas,6200240386,BISE,Demografía y Sociedad,Lengua indígena,Población de 5 años y más hablante de Lenguas mixtecas,,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Chol (Ch''ol),6200240397,BISE,Demografía y Sociedad,Lengua indígena,Tasa de monolingüismo de la población de 5 años y más hablante de Chol (Ch''ol),,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Totonaca (Totonaco),6200240398,BISE,Demografía y Sociedad,Lengua indígena,Tasa de monolingüismo de la población de 5 años y más hablante de Totonaca (Totonaco),,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Huasteco,6200240413,BISE,Demografía y Sociedad,Lengua indígena,Tasa de monolingüismo de la población de 5 años y más hablante de Huasteco,,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Mixe,6200240424,BISE,Demografía y Sociedad,Lengua indígena,Tasa de monolingüismo de la población de 5 años y más hablante de Mixe,,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Otomí,6200240428,BISE,Demografía y Sociedad,Lengua indígena,Tasa de monolingüismo de la población de 5 años y más hablante de Otomí,,,,
Población de 5 años y más hablante de Purépecha (Tarasco),6200240431,BISE,Demografía y Sociedad,Lengua indígena,Población de 5 años y más hablante de Purépecha (Tarasco),,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Zoque,6200240432,BISE,Demografía y Sociedad,Lengua indígena,Tasa de monolingüismo de la población de 5 años y más hablante de Zoque,,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas zapotecas,6200240433,BISE,Demografía y Sociedad,Lengua indígena,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas zapotecas,,,,
Población de 5 años y más hablante de Chatino,6200240434,BISE,Demografía y Sociedad,Lengua indígena,Población de 5 años y más hablante de Chatino,,,,
Tasa de monolingüismo de la población de 5 años y más hablante de lengua indígena,6200240449,BISE,Demografía y Sociedad,Lengua indígena,Tasa de monolingüismo de la población de 5 años y más hablante de lengua indígena,,,,
Población de 5 años y más hablante de Tarahumara,6200240451,BISE,Demografía y Sociedad,Lengua indígena,Población de 5 años y más hablante de Tarahumara,,,,
Población de 5 años y más hablante de Chol (Ch''ol),6200240452,BISE,Demografía y Sociedad,Lengua indígena,Población de 5 años y más hablante de Chol (Ch''ol),,,,
Población de 5 años y más hablante de Totonaca (Totonaco),6200240453,BISE,Demografía y Sociedad,Lengua indígena,Población de 5 años y más hablante de Totonaca (Totonaco),,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Mazahua,6200240454,BISE,Demografía y Sociedad,Lengua indígena,Tasa de monolingüismo de la población de 5 años y más hablante de Mazahua,,,,
Población de 5 años y más hablante de Tlapaneco,6200240466,BISE,Demografía y Sociedad,Lengua indígena,Población de 5 años y más hablante de Tlapaneco,,,,
Población de 5 años y más hablante de Huasteco,6200240480,BISE,Demografía y Sociedad,Lengua indígena,Población de 5 años y más hablante de Huasteco,,,,
Población de 5 años y más hablante de Tzotzil (Tsotsil),6200240481,BISE,Demografía y Sociedad,Lengua indígena,Población de 5 años y más hablante de Tzotzil (Tsotsil),,,,
Porcentaje de la población de 5 años y más hablante de lengua indígena,6200240493,BISE,Demografía y Sociedad,Lengua indígena,Porcentaje de la población de 5 años y más hablante de lengua indígena,,,,
Población de 5 años y más hablante de Náhuatl,6200240496,BISE,Demografía y Sociedad,Lengua indígena,Población de 5 años y más hablante de Náhuatl,,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Tarahumara,6200240509,BISE,Demografía y Sociedad,Lengua indígena,Tasa de monolingüismo de la población de 5 años y más hablante de Tarahumara,,,,
Población de 5 años y más hablante de Zoque,6200240521,BISE,Demografía y Sociedad,Lengua indígena,Población de 5 años y más hablante de Zoque,,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Purépecha (Tarasco),6200240522,BISE,Demografía y Sociedad,Lengua indígena,Tasa de monolingüismo de la población de 5 años y más hablante de Purépecha (Tarasco),,,,
Tasa de monolingüismo de la población de 5 años y más hablante de Resto de lenguas,6200240534,BISE,Demografía y Sociedad,Lengua indígena,Tasa de monolingüismo de la población de 5 años y más hablante de Resto de lenguas,,,,
Población de 5 años y más hablante de Mazateco,6200240535,BISE,Demografía y Sociedad,Lengua indígena,Población de 5 años y más hablante de Mazateco,,,,
